age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,was_contacted_before,xac_suat_dong_y
51,technician,single,tertiary,no,11222,yes,no,unknown,3,jun,7,-1,0,unknown,1,0.1
24,technician,single,secondary,no,288,yes,no,unknown,28,may,1,-1,0,unknown,1,0.1
40,management,single,tertiary,no,15,no,yes,unknown,22,aug,1,-1,0,unknown,1,0.1
32,blue-collar,married,secondary,no,0,no,no,cellular,6,feb,1,-1,0,unknown,1,0.1
45,admin.,single,secondary,no,597,no,yes,telephone,17,nov,1,-1,0,unknown,1,0.1
52,retired,married,secondary,no,424,no,no,cellular,19,nov,1,154,3,failure,1,0.1
43,blue-collar,divorced,primary,no,92,yes,no,unknown,15,may,2,-1,0,unknown,1,0.1
59,admin.,married,unknown,no,283,no,yes,unknown,17,nov,1,-1,0,unknown,1,0.1
40,unemployed,divorced,secondary,no,507,yes,no,cellular,2,feb,1,266,7,failure,1,0.1
27,technician,single,secondary,yes,0,no,yes,cellular,8,jul,1,-1,0,unknown,1,0.1
46,management,married,tertiary,no,-191,yes,no,cellular,5,feb,3,202,3,failure,1,0.1
27,student,single,secondary,no,585,no,no,cellular,28,jan,3,-1,0,unknown,1,0.1
59,services,married,secondary,no,33,yes,no,cellular,11,may,1,-1,0,unknown,1,0.1
42,technician,single,secondary,no,541,yes,no,cellular,5,feb,1,-1,0,unknown,1,0.1
37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,1,-1,0,unknown,1,0.1
27,technician,single,secondary,no,2293,yes,no,cellular,18,may,3,364,1,other,1,0.1
29,student,married,tertiary,no,10596,yes,no,cellular,12,apr,1,-1,0,unknown,1,0.1
37,self-employed,married,tertiary,no,804,yes,no,cellular,19,nov,1,170,1,other,1,0.1
31,management,married,tertiary,no,163,yes,yes,telephone,10,nov,1,-1,0,unknown,1,0.1
58,blue-collar,married,secondary,no,1626,no,no,cellular,20,aug,4,-1,0,unknown,1,0.1
33,admin.,married,secondary,no,-111,yes,yes,unknown,20,jun,3,-1,0,unknown,1,0.1
28,blue-collar,single,tertiary,no,727,yes,no,unknown,6,jun,4,-1,0,unknown,1,0.1
45,admin.,divorced,secondary,no,8032,no,no,cellular,20,nov,1,-1,0,unknown,1,0.1
25,services,single,secondary,no,94,no,no,unknown,25,feb,1,-1,0,unknown,1,0.1
48,management,divorced,unknown,no,343,no,no,cellular,4,feb,1,-1,0,unknown,1,0.1
34,management,married,secondary,yes,879,yes,no,cellular,17,apr,1,344,1,failure,1,0.1
55,management,married,secondary,no,964,no,no,cellular,3,feb,3,-1,0,unknown,1,0.1
57,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,1,-1,0,unknown,1,0.1
37,admin.,married,secondary,no,250,yes,no,cellular,10,aug,1,-1,0,unknown,1,0.1
36,blue-collar,married,primary,no,49,yes,no,cellular,15,may,2,365,5,other,1,0.1
23,blue-collar,single,secondary,no,1311,yes,no,unknown,3,jun,3,-1,0,unknown,1,0.1
33,services,divorced,secondary,no,2,yes,no,unknown,16,may,1,-1,0,unknown,1,0.1
32,self-employed,married,primary,no,102,yes,no,cellular,18,jul,1,-1,0,unknown,1,0.1
57,management,married,secondary,no,139,no,no,cellular,17,aug,1,-1,0,unknown,1,0.1
35,admin.,divorced,tertiary,no,262,yes,no,cellular,20,apr,2,335,4,other,1,0.1
45,entrepreneur,married,tertiary,no,2476,no,no,cellular,13,aug,2,-1,0,unknown,1,0.1
27,services,single,tertiary,no,691,no,yes,cellular,6,feb,12,-1,0,unknown,1,0.1
60,admin.,married,primary,no,41,no,no,cellular,26,aug,6,-1,0,unknown,1,0.1
35,management,married,tertiary,no,1361,no,yes,cellular,7,jul,11,-1,0,unknown,1,0.1
43,blue-collar,divorced,primary,no,75,yes,no,cellular,9,jul,1,-1,0,unknown,1,0.1
49,blue-collar,married,primary,no,3478,no,no,cellular,26,aug,4,-1,0,unknown,1,0.1
36,management,married,tertiary,no,2987,yes,no,cellular,12,aug,1,-1,0,unknown,1,0.1
38,blue-collar,single,unknown,no,5338,no,no,telephone,19,nov,1,-1,0,unknown,1,0.1
58,technician,married,secondary,no,1476,yes,no,cellular,17,apr,1,-1,0,unknown,1,0.1
46,technician,married,secondary,no,3434,no,yes,cellular,27,feb,1,-1,0,unknown,1,0.1
27,management,single,secondary,no,967,yes,no,unknown,21,may,1,-1,0,unknown,1,0.0975
29,admin.,single,secondary,no,200,yes,no,cellular,18,may,1,-1,0,unknown,1,0.0975
33,blue-collar,single,secondary,no,-147,yes,no,unknown,30,may,2,-1,0,unknown,1,0.0975
41,technician,married,secondary,no,965,no,no,cellular,22,aug,10,-1,0,unknown,1,0.0975
28,blue-collar,single,secondary,no,-267,yes,no,cellular,15,may,2,329,4,failure,1,0.0975
26,blue-collar,married,primary,no,40,no,yes,cellular,28,jul,3,-1,0,unknown,1,0.0975
45,technician,married,secondary,no,0,no,no,cellular,8,may,1,340,1,failure,1,0.0975
43,blue-collar,married,unknown,no,3373,yes,no,unknown,13,may,1,-1,0,unknown,1,0.0975
45,management,divorced,tertiary,no,2406,no,no,cellular,8,aug,2,-1,0,unknown,1,0.0975
31,technician,single,secondary,no,198,no,no,cellular,30,jan,4,-1,0,unknown,1,0.0975
45,blue-collar,married,unknown,no,0,no,no,cellular,4,aug,1,-1,0,unknown,1,0.0975
31,unemployed,divorced,primary,no,0,yes,no,unknown,30,may,12,-1,0,unknown,1,0.0975
24,student,single,secondary,no,745,yes,no,telephone,8,apr,2,-1,0,unknown,1,0.0975
54,technician,married,tertiary,no,258,no,no,unknown,5,may,4,-1,0,unknown,1,0.0975
48,admin.,married,secondary,no,-379,yes,no,cellular,22,jul,2,-1,0,unknown,1,0.0975
31,management,single,tertiary,no,1536,no,no,cellular,22,aug,2,-1,0,unknown,1,0.0975
57,services,divorced,primary,no,362,no,no,cellular,28,jan,1,231,1,failure,1,0.0975
56,blue-collar,married,primary,no,136,no,no,cellular,4,aug,1,-1,0,unknown,1,0.0975
56,retired,divorced,tertiary,no,2370,no,no,cellular,23,jul,1,-1,0,unknown,1,0.0975
28,management,single,tertiary,no,4937,yes,no,telephone,13,may,3,-1,0,unknown,1,0.0975
33,blue-collar,married,primary,yes,2,yes,yes,cellular,9,jul,1,-1,0,unknown,1,0.0975
36,technician,married,tertiary,no,473,no,no,cellular,22,aug,2,-1,0,unknown,1,0.0975
34,services,married,secondary,no,1611,no,yes,telephone,20,nov,7,-1,0,unknown,1,0.0975
31,management,single,secondary,no,99,yes,yes,cellular,18,nov,1,-1,0,unknown,1,0.0975
29,self-employed,single,tertiary,no,-114,yes,no,unknown,13,may,1,-1,0,unknown,1,0.0975
31,admin.,single,secondary,no,507,yes,no,cellular,13,may,2,299,3,other,1,0.0975
41,blue-collar,single,primary,no,22,yes,no,unknown,14,may,1,-1,0,unknown,1,0.0975
37,technician,married,secondary,no,952,yes,no,cellular,16,apr,1,-1,0,unknown,1,0.0975
50,unemployed,married,primary,no,210,no,no,unknown,16,jun,2,-1,0,unknown,1,0.0975
34,management,single,tertiary,no,-444,yes,yes,cellular,17,apr,2,148,4,other,1,0.0975
34,services,single,primary,no,3648,yes,no,cellular,5,feb,1,-1,0,unknown,1,0.0975
38,admin.,divorced,secondary,no,661,yes,no,unknown,30,may,1,-1,0,unknown,1,0.0975
30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,3,355,5,failure,1,0.0975
50,management,married,tertiary,no,1859,no,no,cellular,11,aug,5,-1,0,unknown,1,0.0975
60,retired,married,primary,no,458,yes,no,unknown,16,may,1,-1,0,unknown,1,0.0975
34,management,single,tertiary,no,454,no,no,cellular,14,aug,3,-1,0,unknown,1,0.0975
58,retired,single,secondary,no,-158,yes,no,cellular,5,feb,1,8,1,other,1,0.0975
29,technician,single,tertiary,no,218,yes,no,cellular,12,apr,1,-1,0,unknown,1,0.0975
37,unemployed,married,secondary,no,80,no,no,cellular,3,feb,2,-1,0,unknown,1,0.0975
31,blue-collar,married,primary,no,290,yes,no,cellular,15,may,1,291,3,failure,1,0.0975
47,blue-collar,married,secondary,yes,-5,yes,no,unknown,7,may,1,-1,0,unknown,1,0.0975
34,technician,married,secondary,no,6324,yes,no,cellular,21,jul,4,-1,0,unknown,1,0.0975
46,blue-collar,married,primary,no,1533,no,yes,cellular,14,aug,4,-1,0,unknown,1,0.0975
26,services,married,secondary,no,864,yes,yes,cellular,14,may,1,-1,0,unknown,1,0.0975
38,technician,divorced,secondary,no,1803,no,yes,cellular,17,jul,1,-1,0,unknown,1,0.0975
53,services,divorced,unknown,no,1012,yes,no,cellular,28,jul,2,-1,0,unknown,1,0.0975
27,blue-collar,single,secondary,no,1,yes,no,cellular,18,jul,2,-1,0,unknown,1,0.0975
56,blue-collar,married,secondary,no,317,no,no,cellular,7,aug,7,-1,0,unknown,1,0.0975
56,management,divorced,tertiary,no,2959,yes,no,telephone,18,may,1,-1,0,unknown,1,0.0975
32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,1,178,1,failure,1,0.0975
37,services,single,secondary,no,1045,no,no,cellular,4,feb,1,-1,0,unknown,1,0.0975
25,blue-collar,single,secondary,no,150,yes,no,unknown,5,jun,2,-1,0,unknown,1,0.0975
47,self-employed,married,tertiary,no,192,no,no,telephone,30,jul,6,-1,0,unknown,1,0.0975
40,blue-collar,married,secondary,no,565,yes,yes,cellular,20,apr,2,-1,0,unknown,1,0.0975
59,management,married,tertiary,no,20798,yes,no,cellular,21,nov,7,-1,0,unknown,1,0.0975
41,management,married,secondary,no,1273,no,no,unknown,20,jun,3,-1,0,unknown,1,0.0975
53,entrepreneur,married,unknown,no,19850,no,no,cellular,18,nov,1,165,1,failure,1,0.0975
33,management,single,tertiary,no,923,yes,no,unknown,30,may,6,-1,0,unknown,1,0.0975
55,housemaid,married,primary,no,1563,yes,no,cellular,17,nov,2,-1,0,unknown,1,0.0975
37,entrepreneur,single,secondary,no,926,no,no,unknown,17,jun,2,-1,0,unknown,1,0.0975
25,management,single,tertiary,no,493,yes,no,unknown,4,jun,1,-1,0,unknown,1,0.0975
53,entrepreneur,divorced,tertiary,no,321,yes,no,cellular,5,may,1,-1,0,unknown,1,0.0975
34,technician,married,secondary,no,-1490,yes,yes,cellular,7,may,1,-1,0,unknown,1,0.0975
43,management,married,secondary,no,481,yes,no,telephone,18,nov,1,110,2,other,1,0.0975
40,housemaid,married,primary,no,4904,yes,no,cellular,11,may,1,356,1,failure,1,0.0975
32,management,single,tertiary,no,151,no,no,unknown,23,may,2,-1,0,unknown,1,0.0975
32,services,single,tertiary,no,1763,yes,no,cellular,7,may,2,-1,0,unknown,1,0.0975
29,technician,single,secondary,no,286,no,no,telephone,2,feb,2,-1,0,unknown,1,0.0975
36,blue-collar,married,primary,no,0,yes,no,unknown,21,may,2,-1,0,unknown,1,0.0975
36,blue-collar,married,secondary,no,2894,yes,no,cellular,17,jul,1,-1,0,unknown,1,0.0975
50,management,single,secondary,no,4527,yes,no,cellular,14,may,1,-1,0,unknown,1,0.0975
31,management,single,secondary,no,202,yes,no,cellular,8,jul,1,62,1,failure,1,0.0975
46,blue-collar,single,primary,no,259,no,yes,cellular,31,jul,7,-1,0,unknown,1,0.0975
32,technician,single,tertiary,no,1190,yes,no,cellular,8,aug,4,-1,0,unknown,1,0.0975
53,retired,divorced,secondary,no,-172,yes,yes,cellular,17,apr,1,-1,0,unknown,1,0.0975
37,self-employed,divorced,tertiary,no,160,yes,yes,unknown,6,jun,2,-1,0,unknown,1,0.0975
36,management,married,tertiary,no,518,no,no,cellular,21,aug,1,-1,0,unknown,1,0.0975
29,technician,single,tertiary,no,940,yes,no,cellular,15,may,1,330,1,failure,1,0.0975
31,technician,single,secondary,no,1222,yes,no,cellular,20,apr,3,-1,0,unknown,1,0.0975
44,management,single,tertiary,no,3,yes,no,cellular,6,may,1,-1,0,unknown,1,0.0975
45,blue-collar,single,unknown,no,816,no,no,cellular,20,nov,3,-1,0,unknown,1,0.0975
53,management,divorced,tertiary,no,243,yes,no,cellular,7,jul,2,-1,0,unknown,1,0.095
45,services,single,secondary,no,1757,yes,no,cellular,20,apr,3,326,1,other,1,0.095
42,management,divorced,tertiary,no,497,no,no,unknown,15,may,22,-1,0,unknown,1,0.095
40,management,divorced,tertiary,no,9541,no,no,cellular,20,nov,2,189,1,failure,1,0.095
37,services,divorced,secondary,no,532,yes,no,unknown,11,jun,1,-1,0,unknown,1,0.095
31,technician,single,secondary,no,1188,yes,no,cellular,19,nov,1,-1,0,unknown,1,0.095
46,admin.,single,secondary,no,1070,yes,no,cellular,6,apr,2,-1,0,unknown,1,0.095
37,blue-collar,married,secondary,no,0,no,yes,cellular,10,jul,2,-1,0,unknown,1,0.095
41,technician,divorced,tertiary,no,533,yes,no,cellular,14,jul,4,-1,0,unknown,1,0.095
60,blue-collar,married,primary,no,38,yes,no,cellular,15,may,11,373,1,other,1,0.095
57,admin.,married,secondary,no,128,no,no,telephone,29,jul,8,-1,0,unknown,1,0.095
29,services,married,secondary,no,57,yes,no,telephone,21,jul,9,-1,0,unknown,1,0.095
52,admin.,divorced,unknown,no,0,no,no,cellular,26,aug,4,-1,0,unknown,1,0.095
45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,3,-1,0,unknown,1,0.095
26,management,married,tertiary,no,3360,yes,no,cellular,29,jan,1,-1,0,unknown,1,0.095
46,management,married,tertiary,no,4,no,no,cellular,8,aug,4,-1,0,unknown,1,0.095
44,blue-collar,single,tertiary,no,827,yes,no,unknown,18,jun,4,-1,0,unknown,1,0.095
47,technician,married,secondary,no,734,yes,no,cellular,17,nov,3,-1,0,unknown,1,0.095
29,services,single,secondary,no,2,yes,no,cellular,6,may,4,-1,0,unknown,1,0.095
37,management,single,tertiary,no,7179,yes,no,unknown,6,jun,8,-1,0,unknown,1,0.095
21,blue-collar,single,secondary,no,292,yes,yes,telephone,13,may,4,-1,0,unknown,1,0.095
50,blue-collar,divorced,primary,no,171,no,no,cellular,14,aug,3,-1,0,unknown,1,0.095
27,admin.,single,tertiary,no,43,no,no,cellular,2,feb,3,-1,0,unknown,1,0.095
43,technician,single,secondary,no,451,no,no,cellular,12,aug,2,-1,0,unknown,1,0.095
52,services,divorced,primary,no,432,yes,yes,cellular,6,may,4,-1,0,unknown,1,0.095
33,technician,single,tertiary,no,0,no,no,cellular,28,jan,2,-1,0,unknown,1,0.095
50,blue-collar,divorced,primary,no,1545,yes,no,cellular,20,nov,1,-1,0,unknown,1,0.095
27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,3,-1,0,unknown,1,0.095
23,student,single,unknown,no,854,yes,no,unknown,28,may,2,-1,0,unknown,1,0.095
36,blue-collar,married,secondary,no,873,yes,no,unknown,20,jun,3,-1,0,unknown,1,0.095
47,technician,divorced,secondary,no,5735,no,no,unknown,19,jun,4,-1,0,unknown,1,0.095
49,technician,married,tertiary,no,-888,no,yes,cellular,21,jul,1,-1,0,unknown,1,0.095
61,entrepreneur,divorced,secondary,no,369,no,no,unknown,18,jun,1,-1,0,unknown,1,0.095
31,management,single,tertiary,no,796,no,yes,cellular,21,nov,1,-1,0,unknown,1,0.095
35,student,single,tertiary,no,873,yes,no,cellular,11,may,1,277,2,failure,1,0.095
33,blue-collar,divorced,primary,no,1022,yes,no,cellular,5,may,1,-1,0,unknown,1,0.095
26,services,married,secondary,no,199,no,no,cellular,24,jul,6,-1,0,unknown,1,0.095
48,admin.,divorced,secondary,no,238,yes,no,unknown,26,may,2,-1,0,unknown,1,0.095
29,management,single,tertiary,no,-689,yes,no,cellular,29,jul,9,-1,0,unknown,1,0.095
45,technician,married,secondary,no,0,no,no,telephone,13,aug,1,-1,0,unknown,1,0.095
44,blue-collar,married,secondary,no,701,no,yes,cellular,21,nov,1,141,2,failure,1,0.095
27,self-employed,single,tertiary,no,108,no,yes,cellular,8,jul,2,-1,0,unknown,1,0.095
46,technician,divorced,tertiary,no,532,no,no,cellular,22,aug,2,-1,0,unknown,1,0.095
34,management,single,tertiary,no,138,yes,no,cellular,18,may,5,-1,0,unknown,1,0.095
31,management,single,tertiary,no,518,yes,no,cellular,18,may,1,-1,0,unknown,1,0.095
51,admin.,married,tertiary,no,1463,yes,no,telephone,23,jul,1,-1,0,unknown,1,0.095
27,blue-collar,single,primary,no,1,no,no,cellular,3,feb,6,-1,0,unknown,1,0.095
33,blue-collar,married,secondary,no,1101,yes,no,cellular,6,apr,2,-1,0,unknown,1,0.095
40,management,married,tertiary,no,2840,yes,no,cellular,8,jul,4,-1,0,unknown,1,0.095
49,management,married,tertiary,no,-190,no,no,unknown,20,jun,7,-1,0,unknown,1,0.095
39,management,married,tertiary,no,514,no,no,telephone,18,nov,4,-1,0,unknown,1,0.095
43,admin.,single,secondary,no,445,yes,no,unknown,19,may,2,-1,0,unknown,1,0.095
52,retired,divorced,primary,no,-779,yes,yes,cellular,17,apr,1,-1,0,unknown,1,0.095
53,admin.,divorced,secondary,no,28,yes,yes,cellular,12,may,4,-1,0,unknown,1,0.095
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,5,172,11,other,1,0.095
59,retired,married,primary,no,741,no,no,cellular,19,nov,2,152,2,failure,1,0.095
22,blue-collar,married,secondary,no,36,yes,no,unknown,19,may,3,-1,0,unknown,1,0.095
49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,1,169,2,failure,1,0.095
27,technician,divorced,secondary,no,1977,yes,no,cellular,22,may,1,-1,0,unknown,1,0.095
36,management,married,tertiary,no,0,yes,no,cellular,5,feb,2,8,1,other,1,0.095
38,housemaid,single,secondary,no,113,yes,no,unknown,2,jun,4,-1,0,unknown,1,0.095
28,student,single,secondary,no,330,no,no,telephone,2,feb,1,-1,0,unknown,1,0.095
43,technician,married,secondary,no,1824,yes,no,unknown,8,may,1,-1,0,unknown,1,0.095
32,services,married,secondary,no,99,yes,no,cellular,13,may,3,-1,0,unknown,1,0.095
30,unemployed,married,tertiary,no,1067,no,no,cellular,4,feb,2,-1,0,unknown,1,0.095
30,technician,divorced,tertiary,no,33,yes,no,cellular,8,may,3,-1,0,unknown,1,0.095
32,management,single,tertiary,no,347,yes,no,cellular,18,may,1,264,6,failure,1,0.095
33,management,single,secondary,no,1326,no,yes,cellular,7,jul,2,-1,0,unknown,1,0.095
25,student,single,primary,no,373,yes,no,cellular,11,may,2,-1,0,unknown,1,0.095
36,technician,divorced,secondary,no,407,no,no,cellular,21,nov,1,-1,0,unknown,1,0.095
48,services,single,secondary,no,133,yes,yes,cellular,16,jul,1,-1,0,unknown,1,0.095
53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,1,126,3,failure,1,0.095
31,admin.,single,tertiary,no,0,no,no,cellular,17,nov,1,-1,0,unknown,1,0.095
45,blue-collar,single,primary,yes,-183,no,yes,cellular,15,jul,4,-1,0,unknown,1,0.095
43,management,married,tertiary,no,175,yes,no,cellular,17,apr,4,337,1,other,1,0.0925
38,management,divorced,tertiary,no,349,yes,no,cellular,11,jul,2,-1,0,unknown,1,0.0925
35,blue-collar,married,secondary,no,625,no,no,cellular,13,may,1,-1,0,unknown,1,0.0925
33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,4,-1,0,unknown,1,0.0925
26,admin.,single,secondary,no,96,yes,no,cellular,13,may,2,348,3,other,1,0.0925
60,admin.,married,secondary,no,-396,yes,no,cellular,11,may,1,350,1,failure,1,0.0925
38,technician,married,secondary,no,2398,yes,yes,cellular,31,jul,33,-1,0,unknown,1,0.0925
46,management,divorced,tertiary,no,1297,no,no,cellular,11,aug,3,-1,0,unknown,1,0.0925
59,management,married,tertiary,no,332,yes,yes,cellular,30,jul,2,-1,0,unknown,1,0.0925
41,blue-collar,married,unknown,no,732,yes,no,unknown,16,may,1,-1,0,unknown,1,0.0925
53,self-employed,married,tertiary,no,2013,no,no,cellular,19,aug,14,-1,0,unknown,1,0.0925
48,management,married,tertiary,no,4060,no,no,cellular,19,aug,2,-1,0,unknown,1,0.0925
39,technician,married,secondary,no,130,no,no,cellular,8,jul,2,-1,0,unknown,1,0.0925
32,blue-collar,married,secondary,no,3514,yes,no,unknown,20,may,2,-1,0,unknown,1,0.0925
50,management,married,tertiary,no,4,no,no,cellular,13,aug,2,-1,0,unknown,1,0.0925
53,technician,married,tertiary,no,6072,no,yes,unknown,16,jun,4,-1,0,unknown,1,0.0925
39,blue-collar,married,primary,no,52,no,no,cellular,13,aug,1,-1,0,unknown,1,0.0925
29,admin.,married,secondary,no,252,yes,no,cellular,15,may,3,371,1,failure,1,0.0925
55,technician,divorced,secondary,no,852,no,no,cellular,20,aug,6,-1,0,unknown,1,0.0925
30,admin.,single,tertiary,no,218,no,no,unknown,4,jul,2,-1,0,unknown,1,0.0925
50,technician,divorced,secondary,no,1303,no,no,telephone,30,jul,2,-1,0,unknown,1,0.0925
35,blue-collar,married,secondary,no,594,yes,no,unknown,6,jun,2,-1,0,unknown,1,0.0925
37,management,married,tertiary,no,1300,yes,no,cellular,16,apr,1,-1,0,unknown,1,0.0925
35,admin.,married,secondary,no,430,yes,no,cellular,17,apr,1,270,4,failure,1,0.0925
42,services,single,secondary,no,-193,yes,no,cellular,13,may,4,-1,0,unknown,1,0.0925
41,admin.,single,secondary,no,386,no,no,cellular,29,jan,1,-1,0,unknown,1,0.0925
43,admin.,divorced,secondary,no,587,yes,no,cellular,17,jul,1,-1,0,unknown,1,0.0925
31,blue-collar,married,primary,no,290,yes,no,cellular,28,jul,3,-1,0,unknown,1,0.0925
44,technician,divorced,primary,no,538,no,no,cellular,31,jul,2,-1,0,unknown,1,0.0925
38,technician,married,tertiary,no,536,no,no,cellular,20,aug,4,-1,0,unknown,1,0.0925
56,technician,married,secondary,no,1750,no,no,cellular,19,aug,7,-1,0,unknown,1,0.0925
31,services,married,secondary,no,655,no,yes,cellular,9,feb,6,-1,0,unknown,1,0.0925
36,services,married,secondary,no,257,yes,no,cellular,12,may,2,-1,0,unknown,1,0.0925
60,management,married,tertiary,no,3876,no,yes,cellular,5,aug,3,-1,0,unknown,1,0.0925
40,blue-collar,married,secondary,no,384,no,yes,cellular,30,jul,3,-1,0,unknown,1,0.0925
32,blue-collar,married,secondary,no,290,yes,no,cellular,6,may,1,-1,0,unknown,1,0.0925
42,services,single,secondary,no,2348,yes,no,cellular,7,may,2,-1,0,unknown,1,0.0925
33,housemaid,married,secondary,no,0,yes,yes,cellular,23,jul,13,-1,0,unknown,1,0.0925
42,entrepreneur,married,secondary,no,0,yes,no,cellular,9,apr,1,140,4,failure,1,0.0925
36,blue-collar,married,primary,no,106,yes,no,cellular,29,jul,13,-1,0,unknown,1,0.0925
53,technician,married,tertiary,no,2336,no,no,telephone,30,jan,2,2,3,other,1,0.0925
25,services,single,secondary,no,-141,yes,no,cellular,18,may,2,348,2,failure,1,0.0925
50,blue-collar,married,primary,no,533,no,no,cellular,21,aug,4,-1,0,unknown,1,0.0925
34,technician,married,secondary,no,0,no,yes,cellular,9,jul,1,-1,0,unknown,1,0.0925
47,technician,married,tertiary,yes,-813,yes,yes,cellular,21,nov,2,158,25,failure,1,0.0925
38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,jul,20,-1,0,unknown,1,0.0925
41,management,married,tertiary,no,1199,yes,no,cellular,18,nov,1,-1,0,unknown,1,0.0925
59,management,married,tertiary,no,1857,no,no,cellular,14,aug,4,-1,0,unknown,1,0.0925
35,management,married,secondary,no,1825,yes,no,unknown,2,jun,1,-1,0,unknown,1,0.0925
31,blue-collar,married,secondary,no,822,yes,no,unknown,13,may,6,-1,0,unknown,1,0.0925
34,services,married,primary,no,31,no,yes,cellular,9,jul,3,-1,0,unknown,1,0.0925
36,admin.,married,secondary,no,587,no,no,cellular,3,feb,2,-1,0,unknown,1,0.0925
33,admin.,married,secondary,no,616,no,no,unknown,6,sep,1,-1,0,unknown,1,0.0925
41,blue-collar,married,primary,no,-441,yes,no,cellular,5,may,1,-1,0,unknown,1,0.0925
59,retired,married,primary,no,4450,no,no,cellular,28,aug,3,-1,0,unknown,1,0.0925
36,self-employed,single,tertiary,no,4752,yes,no,unknown,21,may,2,-1,0,unknown,1,0.0925
31,management,divorced,secondary,no,0,yes,no,cellular,15,jul,7,-1,0,unknown,1,0.0925
44,housemaid,married,primary,no,26,yes,no,cellular,23,jul,2,-1,0,unknown,1,0.0925
59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,2,-1,0,unknown,1,0.0925
37,self-employed,married,secondary,no,4153,yes,no,cellular,31,jul,16,-1,0,unknown,1,0.0925
27,admin.,married,secondary,no,941,yes,no,cellular,11,jul,1,-1,0,unknown,1,0.0925
41,admin.,single,secondary,no,242,no,yes,cellular,9,feb,3,-1,0,unknown,1,0.0925
41,unemployed,married,tertiary,no,0,no,no,cellular,30,jan,1,-1,0,unknown,1,0.0925
30,management,married,tertiary,no,931,no,no,cellular,17,jul,1,-1,0,unknown,1,0.0925
31,management,single,tertiary,no,-234,yes,no,cellular,18,may,1,-1,0,unknown,1,0.0925
40,technician,married,tertiary,no,1641,yes,no,cellular,14,apr,1,-1,0,unknown,1,0.0925
36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,1,-1,0,unknown,1,0.0925
44,management,divorced,tertiary,no,0,yes,yes,cellular,19,nov,1,-1,0,unknown,1,0.0925
56,retired,married,secondary,no,488,no,no,telephone,6,feb,4,-1,0,unknown,1,0.0925
23,technician,single,secondary,no,76,yes,no,unknown,15,may,1,-1,0,unknown,1,0.0925
53,services,divorced,primary,no,200,no,no,cellular,17,nov,3,-1,0,unknown,1,0.09
27,unemployed,single,primary,no,93,no,no,unknown,11,oct,1,-1,0,unknown,1,0.09
30,services,single,secondary,no,245,no,yes,cellular,8,jul,2,-1,0,unknown,1,0.09
30,services,single,secondary,no,572,yes,no,cellular,5,may,1,319,4,other,1,0.09
34,management,single,tertiary,no,344,no,no,cellular,14,jul,3,-1,0,unknown,1,0.09
35,blue-collar,married,primary,no,1176,yes,no,unknown,21,may,2,-1,0,unknown,1,0.09
44,admin.,divorced,secondary,no,163,yes,no,cellular,14,jul,2,-1,0,unknown,1,0.09
54,management,married,tertiary,no,1114,yes,no,cellular,21,nov,2,175,1,other,1,0.09
59,blue-collar,married,primary,no,699,no,no,cellular,28,jan,1,154,6,failure,1,0.09
45,management,married,secondary,no,724,yes,yes,cellular,7,aug,1,-1,0,unknown,1,0.09
47,technician,married,secondary,no,17206,yes,no,cellular,19,aug,4,-1,0,unknown,1,0.09
33,student,single,secondary,no,706,yes,no,cellular,4,feb,2,-1,0,unknown,1,0.09
49,admin.,single,secondary,no,827,yes,no,cellular,30,jan,1,-1,0,unknown,1,0.09
26,student,single,secondary,no,334,no,no,telephone,4,feb,1,-1,0,unknown,1,0.09
41,technician,married,secondary,no,768,yes,no,unknown,15,may,4,-1,0,unknown,1,0.09
47,technician,divorced,secondary,no,84,no,no,cellular,8,aug,2,-1,0,unknown,1,0.09
28,admin.,single,secondary,no,6100,no,no,unknown,27,dec,1,-1,0,unknown,1,0.09
60,housemaid,divorced,secondary,no,555,yes,no,cellular,22,jul,3,-1,0,unknown,1,0.09
58,retired,married,unknown,no,911,no,no,cellular,27,aug,4,-1,0,unknown,1,0.09
41,services,married,secondary,no,56,yes,no,cellular,31,jul,21,-1,0,unknown,1,0.09
51,management,married,tertiary,no,1394,yes,no,cellular,5,aug,1,-1,0,unknown,1,0.09
48,management,married,tertiary,no,770,no,yes,cellular,5,aug,2,-1,0,unknown,1,0.09
26,blue-collar,married,primary,no,133,no,yes,cellular,25,jul,3,-1,0,unknown,1,0.09
37,technician,married,secondary,no,95,no,no,cellular,6,feb,3,-1,0,unknown,1,0.09
45,management,married,tertiary,no,2671,no,no,cellular,14,aug,4,-1,0,unknown,1,0.09
