age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,was_contacted_before,xac_suat_dong_y
31,technician,divorced,secondary,no,345,yes,no,cellular,5,may,3,0,0,unknown,0,0.42965031459479036
35,management,single,secondary,no,1189,no,yes,cellular,14,aug,2,0,0,unknown,0,0.4296171465711578
31,unemployed,single,secondary,no,0,no,no,cellular,20,nov,5,0,0,unknown,0,0.42959050990989545
57,management,married,tertiary,no,163,no,no,cellular,6,aug,3,0,0,unknown,0,0.429530836443153
33,student,single,tertiary,no,4,yes,no,cellular,18,nov,2,0,0,unknown,0,0.4295078383218573
33,admin.,single,secondary,no,745,yes,no,cellular,17,apr,2,333,1,other,1,0.4293884492888546
26,blue-collar,married,secondary,no,5795,yes,no,cellular,14,may,2,0,0,unknown,0,0.4293639987071176
60,retired,married,tertiary,no,225,no,no,cellular,19,aug,2,0,0,unknown,0,0.4292943286063068
33,management,married,tertiary,no,4054,yes,no,cellular,10,jul,1,0,0,unknown,0,0.4292734165772417
33,services,single,tertiary,no,-452,no,no,cellular,29,jan,2,0,0,unknown,0,0.42924270418784405
32,management,married,tertiary,no,-149,no,no,cellular,5,feb,1,8,1,other,1,0.4292416064211528
47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,2,0,0,unknown,0,0.42897154771286095
34,management,single,tertiary,no,138,yes,no,cellular,18,may,5,0,0,unknown,0,0.42896956018450716
36,admin.,married,tertiary,no,1145,yes,no,cellular,29,sep,1,239,2,failure,1,0.42896546129096924
35,admin.,married,secondary,no,3854,yes,no,cellular,5,may,1,0,0,unknown,0,0.42891916324068896
38,technician,single,secondary,no,294,no,yes,cellular,25,jul,2,0,0,unknown,0,0.42890747605768637
38,management,single,tertiary,no,231,no,no,cellular,19,aug,2,0,0,unknown,0,0.428904374844917
34,services,married,secondary,no,2825,yes,no,cellular,12,may,1,0,0,unknown,0,0.42875086328213174
26,technician,single,secondary,no,-213,no,yes,cellular,21,jul,5,0,0,unknown,0,0.4287051073316823
50,technician,single,secondary,no,246,yes,no,cellular,17,jul,2,0,0,unknown,0,0.4284608884038702
31,blue-collar,single,primary,no,2488,yes,no,cellular,20,apr,1,0,0,unknown,0,0.42840931427266055
32,management,married,tertiary,no,2853,yes,yes,cellular,4,feb,1,0,0,unknown,0,0.4283420464165252
35,services,married,secondary,no,2791,yes,no,cellular,15,may,1,0,0,unknown,0,0.42820387310001906
33,management,married,tertiary,no,0,yes,no,cellular,7,apr,1,0,0,unknown,0,0.4281498625202922
34,management,single,tertiary,no,-292,yes,no,cellular,11,aug,2,0,0,unknown,0,0.428108842922031
45,admin.,single,secondary,no,341,yes,yes,cellular,5,may,2,0,0,unknown,0,0.42809115709769996
43,blue-collar,divorced,primary,no,1234,yes,no,cellular,7,may,1,0,0,unknown,0,0.4280584053876496
56,services,married,secondary,no,4914,no,no,cellular,18,aug,4,0,0,unknown,0,0.42804502432554864
38,self-employed,married,tertiary,no,2084,yes,no,cellular,16,apr,2,330,2,failure,1,0.4280034720932608
38,management,married,tertiary,no,1187,yes,yes,cellular,2,feb,1,0,0,unknown,0,0.427976860898599
56,retired,married,secondary,no,4577,no,no,cellular,29,aug,2,0,0,unknown,0,0.42787819808226646
49,technician,divorced,tertiary,no,596,yes,no,telephone,15,sep,1,0,0,unknown,0,0.42783743348120323
32,admin.,married,tertiary,no,57,no,no,cellular,9,jul,2,0,0,unknown,0,0.4275945352893984
34,admin.,married,secondary,no,0,yes,no,cellular,10,feb,1,85,1,failure,1,0.42744426010596626
45,management,divorced,primary,no,274,no,yes,cellular,4,feb,1,0,0,unknown,0,0.4274318706509163
38,management,married,tertiary,no,165,yes,no,cellular,17,apr,1,260,2,other,1,0.4274299185526538
43,services,single,secondary,no,-63,yes,no,cellular,18,may,3,374,1,other,1,0.42742265001026963
37,entrepreneur,single,tertiary,no,65,no,no,cellular,31,jul,4,0,0,unknown,0,0.4274045233333862
59,retired,married,primary,no,4450,no,no,cellular,28,aug,3,0,0,unknown,0,0.4272878014084046
50,management,married,tertiary,no,78,yes,no,cellular,14,jan,3,161,9,other,1,0.42726289618494684
55,management,divorced,tertiary,no,36,no,no,cellular,23,jul,2,0,0,unknown,0,0.4272509360660915
42,unemployed,divorced,primary,no,1699,no,yes,cellular,17,jul,2,0,0,unknown,0,0.42713217380144664
32,admin.,divorced,secondary,no,187,yes,no,cellular,14,jul,2,0,0,unknown,0,0.427120992981497
24,services,single,secondary,no,496,yes,no,cellular,3,apr,1,323,2,failure,1,0.4271194589495409
31,technician,married,secondary,no,246,no,no,cellular,7,aug,2,0,0,unknown,0,0.42705947628054985
29,self-employed,single,tertiary,no,814,no,no,unknown,13,aug,1,0,0,unknown,0,0.42697330018557134
37,management,divorced,tertiary,no,2519,yes,no,cellular,19,nov,1,0,0,unknown,0,0.4269693046075828
37,housemaid,single,secondary,no,1358,no,no,telephone,28,jan,1,0,0,unknown,0,0.42685847578540226
32,student,single,secondary,no,61,no,yes,cellular,5,jul,3,515,7,failure,1,0.4268489516440475
46,blue-collar,married,primary,no,648,no,no,cellular,14,aug,4,0,0,unknown,0,0.42675841376547646
33,technician,single,tertiary,no,849,yes,no,cellular,15,may,2,291,5,failure,1,0.42671286828171673
37,management,married,tertiary,no,1949,yes,no,cellular,12,may,2,0,0,unknown,0,0.42666568487558254
25,blue-collar,single,secondary,no,0,yes,no,cellular,22,jul,1,0,0,unknown,0,0.42654938752809074
55,blue-collar,married,secondary,no,388,no,no,cellular,12,aug,2,0,0,unknown,0,0.42645146140502177
50,technician,married,tertiary,no,0,no,yes,cellular,6,jul,1,85,7,failure,1,0.4263988774498293
36,technician,married,secondary,no,-531,no,no,cellular,14,may,3,0,0,unknown,0,0.4263341546869233
34,management,single,tertiary,no,250,no,no,cellular,26,aug,2,0,0,unknown,0,0.42604233524170054
34,technician,single,secondary,no,124,no,no,telephone,14,aug,2,0,0,unknown,0,0.4260215063458205
51,blue-collar,married,secondary,no,3370,yes,no,cellular,11,may,1,0,0,unknown,0,0.42590292691755843
41,technician,married,secondary,no,799,no,no,cellular,31,jul,6,0,0,unknown,0,0.42588150668370717
31,management,married,tertiary,no,357,yes,no,cellular,13,apr,2,228,5,failure,1,0.42588070606647827
42,management,single,tertiary,no,515,yes,no,cellular,19,nov,2,0,0,unknown,0,0.4258444317506085
39,management,single,tertiary,no,202,yes,no,cellular,12,may,1,301,1,other,1,0.42577517194633996
42,management,divorced,tertiary,no,357,yes,no,cellular,8,may,1,0,0,unknown,0,0.4256836126310457
45,services,single,secondary,no,1757,yes,no,cellular,20,apr,3,326,1,other,1,0.42565366334891874
59,services,divorced,primary,no,6290,yes,no,cellular,17,apr,4,0,0,unknown,0,0.42560438319888516
47,blue-collar,married,primary,no,2749,yes,no,cellular,30,apr,2,164,1,failure,1,0.42558602888660224
43,entrepreneur,single,tertiary,no,744,no,yes,cellular,29,jul,4,0,0,unknown,0,0.4255242489126481
42,management,divorced,tertiary,no,1243,no,no,cellular,26,aug,4,0,0,unknown,0,0.42542018435233103
60,retired,married,secondary,no,0,no,no,cellular,5,aug,3,0,0,unknown,0,0.4253051804868877
41,blue-collar,divorced,primary,no,0,no,no,cellular,30,jul,2,0,0,unknown,0,0.4253036135344933
53,technician,single,secondary,no,0,no,no,cellular,4,aug,2,0,0,unknown,0,0.42529049798861424
34,technician,divorced,secondary,no,1301,yes,no,cellular,25,jul,2,0,0,unknown,0,0.42522597032175274
37,technician,single,secondary,no,133,yes,no,cellular,24,jul,2,0,0,unknown,0,0.42519654004111973
49,management,married,tertiary,no,596,yes,no,cellular,3,apr,2,0,0,unknown,0,0.4251688701850537
51,housemaid,divorced,secondary,no,330,no,no,telephone,21,nov,3,0,0,unknown,0,0.42516860897894687
53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,1,126,3,failure,1,0.4251110269437692
41,management,divorced,secondary,no,0,no,no,cellular,6,aug,2,0,0,unknown,0,0.4250145066285541
50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,1,0,0,unknown,0,0.42500486546507865
30,services,married,secondary,no,1222,yes,no,cellular,14,may,1,0,0,unknown,0,0.42496544612288945
60,technician,married,tertiary,no,131,no,no,cellular,12,aug,6,0,0,unknown,0,0.42491422524024236
49,admin.,single,secondary,no,827,yes,no,cellular,30,jan,1,0,0,unknown,0,0.4248556082352596
37,blue-collar,married,secondary,no,417,no,no,cellular,31,jul,5,0,0,unknown,0,0.42471092631136437
56,management,married,tertiary,no,25290,no,no,cellular,31,jul,12,0,0,unknown,0,0.42456302591159223
32,management,married,tertiary,no,1270,no,no,cellular,19,aug,3,0,0,unknown,0,0.42455923375707294
29,technician,married,secondary,no,767,yes,no,cellular,5,feb,1,0,0,unknown,0,0.42447324752331334
35,unemployed,single,primary,no,-17,no,no,cellular,28,jan,1,0,0,unknown,0,0.4243386804170632
36,services,single,secondary,no,-253,yes,no,cellular,14,apr,1,0,0,unknown,0,0.4241533767869637
33,blue-collar,single,unknown,no,514,yes,no,cellular,17,apr,1,0,0,unknown,0,0.42409266950949975
34,entrepreneur,single,secondary,no,318,yes,no,cellular,21,nov,2,0,0,unknown,0,0.42408624044209764
43,technician,single,secondary,no,463,yes,no,cellular,17,nov,2,0,0,unknown,0,0.42407824615613315
37,technician,divorced,secondary,no,566,yes,no,cellular,6,aug,2,0,0,unknown,0,0.4239967607694179
27,admin.,single,secondary,no,-550,yes,no,cellular,9,feb,3,195,15,other,1,0.4239405055934624
51,admin.,single,tertiary,no,394,no,no,telephone,28,jan,2,0,0,unknown,0,0.42380480100062884
27,management,single,tertiary,no,498,yes,no,cellular,12,may,1,369,3,failure,1,0.4237476866584472
35,blue-collar,single,secondary,no,398,yes,no,cellular,20,apr,1,0,0,unknown,0,0.4237312001173017
57,blue-collar,married,primary,no,856,no,no,cellular,11,aug,6,0,0,unknown,0,0.4237116392156606
30,entrepreneur,married,tertiary,no,366,no,no,cellular,13,aug,6,0,0,unknown,0,0.42356692851520655
52,self-employed,single,secondary,no,207,no,yes,cellular,18,nov,1,0,0,unknown,0,0.4234625631018053
39,blue-collar,divorced,primary,no,3970,yes,no,cellular,18,nov,1,0,0,unknown,0,0.42341140629934104
59,management,married,secondary,no,42,no,no,cellular,21,nov,1,0,0,unknown,0,0.4231783494493737
40,housemaid,married,secondary,no,4136,yes,no,cellular,11,may,3,173,5,failure,1,0.4231077110819691
20,student,single,secondary,no,602,yes,no,cellular,6,may,4,0,0,unknown,0,0.4230956751404627
37,admin.,divorced,secondary,no,141,yes,no,cellular,14,may,1,0,0,unknown,0,0.42304781787996176
51,technician,divorced,secondary,no,43,no,no,cellular,30,jul,2,0,0,unknown,0,0.4230213404663053
35,management,single,tertiary,no,1396,yes,no,cellular,13,may,1,300,1,failure,1,0.422923553802734
40,services,divorced,secondary,no,768,yes,no,cellular,12,may,3,0,0,unknown,0,0.42288192518035295
58,services,divorced,secondary,no,796,no,no,cellular,18,aug,7,0,0,unknown,0,0.42286704629492844
45,management,divorced,tertiary,no,6572,yes,no,cellular,17,nov,2,0,0,unknown,0,0.4228625156104009
50,blue-collar,divorced,primary,no,171,no,no,cellular,14,aug,3,0,0,unknown,0,0.42280795351256806
34,technician,married,secondary,no,0,no,no,cellular,9,jul,1,0,0,unknown,0,0.4227886958891805
37,admin.,single,tertiary,no,3954,yes,no,cellular,17,apr,1,331,1,failure,1,0.4227730609235391
36,management,single,tertiary,no,0,no,yes,cellular,18,nov,1,96,4,failure,1,0.4227200750501421
28,services,single,secondary,no,2992,yes,no,cellular,30,jan,4,0,0,unknown,0,0.42261538022713047
35,technician,divorced,tertiary,no,4515,yes,no,cellular,19,nov,2,0,0,unknown,0,0.422570731392605
36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,1,244,1,failure,1,0.42255345897250396
51,blue-collar,married,primary,no,4712,no,no,telephone,20,nov,2,0,0,unknown,0,0.4224711478353349
45,management,divorced,tertiary,no,3150,yes,no,cellular,17,nov,2,0,0,unknown,0,0.4224310885879435
55,blue-collar,married,secondary,no,2854,yes,no,cellular,7,may,1,0,0,unknown,0,0.4223506695828553
37,admin.,single,secondary,no,0,yes,no,cellular,16,apr,2,0,0,unknown,0,0.42226964607894
32,management,single,tertiary,no,813,no,no,cellular,28,aug,7,0,0,unknown,0,0.4222294084133212
37,admin.,divorced,tertiary,no,-65,no,no,cellular,21,jul,1,0,0,unknown,0,0.4221117280485214
44,management,married,tertiary,no,-61,no,no,cellular,11,aug,1,0,0,unknown,0,0.42207800879297197
29,management,single,tertiary,no,13,yes,no,cellular,15,may,6,0,0,unknown,0,0.42206632620057044
31,management,married,tertiary,yes,0,no,no,cellular,14,jul,4,0,0,unknown,0,0.42200205812604286
37,housemaid,married,secondary,no,7433,no,yes,cellular,5,feb,3,0,0,unknown,0,0.42196996985045926
33,blue-collar,married,secondary,no,1130,yes,no,cellular,7,apr,1,0,0,unknown,0,0.4219508785123774
32,technician,single,secondary,no,540,no,yes,cellular,29,jan,1,0,0,unknown,0,0.42186824254585636
35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,3,0,0,unknown,0,0.4218511903685166
38,technician,single,secondary,no,260,no,no,cellular,20,aug,2,0,0,unknown,0,0.42185020036453946
35,technician,single,tertiary,no,2277,no,yes,cellular,11,aug,2,0,0,unknown,0,0.42176572310946203
54,retired,married,primary,no,309,no,no,cellular,13,aug,2,0,0,unknown,0,0.4217131393566856
41,blue-collar,married,secondary,no,5517,yes,no,cellular,10,jul,1,0,0,unknown,0,0.4216504992784012
31,management,married,tertiary,no,927,no,no,cellular,18,aug,4,0,0,unknown,0,0.4215800654132005
32,blue-collar,single,primary,no,121,yes,no,cellular,20,nov,1,0,0,unknown,0,0.4215709639430603
26,student,single,tertiary,no,251,yes,no,cellular,18,may,5,0,0,unknown,0,0.4215694924133331
52,management,married,tertiary,no,576,no,no,cellular,18,aug,3,0,0,unknown,0,0.4214152162383844
44,technician,married,secondary,no,2776,yes,no,cellular,27,jan,1,0,0,unknown,0,0.4213735186236024
27,blue-collar,single,secondary,no,103,no,yes,cellular,28,jul,5,0,0,unknown,0,0.42136963540754147
40,admin.,married,secondary,no,767,yes,no,cellular,6,feb,1,0,0,unknown,0,0.4213669942312764
31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,3,99,9,other,1,0.42135164299261896
46,unemployed,married,primary,no,1251,yes,no,cellular,6,feb,2,0,0,unknown,0,0.42128046562946936
41,technician,divorced,tertiary,no,533,yes,no,cellular,14,jul,4,0,0,unknown,0,0.42126133893981554
38,blue-collar,married,secondary,no,814,yes,no,cellular,4,feb,1,0,0,unknown,0,0.42125396033852125
33,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,feb,1,0,0,unknown,0,0.42115108437193216
40,admin.,single,secondary,no,782,yes,no,cellular,21,dec,5,202,17,failure,1,0.4211469078988521
44,blue-collar,divorced,primary,no,3953,yes,no,cellular,20,nov,1,0,0,unknown,0,0.4210674765513497
52,technician,married,tertiary,no,3440,yes,no,cellular,9,jul,1,0,0,unknown,0,0.4209706463161849
30,blue-collar,married,secondary,no,4389,yes,no,cellular,30,apr,6,0,0,unknown,0,0.42089483742751044
45,technician,married,tertiary,no,2359,no,no,cellular,18,aug,7,0,0,unknown,0,0.42086533395140163
33,management,married,tertiary,no,1163,yes,no,cellular,10,jul,1,0,0,unknown,0,0.42084794193579145
42,entrepreneur,divorced,tertiary,no,367,yes,no,cellular,10,jul,1,0,0,unknown,0,0.42080233667567524
59,admin.,married,secondary,no,1914,yes,no,cellular,7,jul,3,0,0,unknown,0,0.4207980240638968
35,blue-collar,divorced,primary,no,289,yes,no,cellular,13,may,1,0,0,unknown,0,0.4207979865637258
45,services,single,secondary,no,303,yes,no,cellular,20,apr,3,0,0,unknown,0,0.4207731644181628
41,technician,single,secondary,no,1508,no,yes,cellular,28,jan,2,0,0,unknown,0,0.4207065002763982
41,services,single,secondary,no,-68,yes,no,cellular,3,apr,3,0,0,unknown,0,0.42070190397257184
51,services,single,primary,no,2499,yes,no,cellular,12,may,5,0,0,unknown,0,0.4207006366639559
54,blue-collar,married,primary,no,4503,no,no,telephone,21,nov,3,0,0,unknown,0,0.42068845513525344
60,self-employed,married,secondary,no,3105,no,no,telephone,28,jul,4,0,0,unknown,0,0.420581693729617
58,blue-collar,divorced,primary,no,2246,yes,no,cellular,14,may,2,0,0,unknown,0,0.42049373197932527
53,technician,divorced,tertiary,no,6503,yes,no,cellular,20,nov,1,0,0,unknown,0,0.4204399356822867
33,services,single,tertiary,no,1268,yes,no,cellular,6,may,1,350,1,other,1,0.42042811118340273
39,blue-collar,single,secondary,no,383,yes,yes,cellular,4,feb,2,0,0,unknown,0,0.42042092227842326
30,blue-collar,married,primary,no,935,yes,no,cellular,5,feb,2,0,0,unknown,0,0.42034537461547644
45,management,single,tertiary,no,16,no,no,cellular,31,jul,2,0,0,unknown,0,0.4203382391208965
44,entrepreneur,married,tertiary,no,1808,yes,no,cellular,9,jul,1,0,0,unknown,0,0.42032286606710273
36,management,single,secondary,no,0,no,no,cellular,13,aug,5,0,0,unknown,0,0.4202905739571744
32,technician,single,tertiary,no,514,yes,yes,cellular,20,nov,1,0,0,unknown,0,0.42027262711273666
30,technician,single,secondary,no,54,no,no,cellular,11,aug,2,0,0,unknown,0,0.42016635683797326
28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,3,0,0,unknown,0,0.42009826995365446
26,services,single,secondary,no,127,yes,yes,cellular,23,jul,3,0,0,unknown,0,0.41992630388533747
29,services,single,secondary,no,9,yes,no,cellular,18,may,5,0,0,unknown,0,0.4199203028093666
49,management,married,tertiary,no,1311,yes,no,cellular,8,may,1,0,0,unknown,0,0.4199199989055565
31,self-employed,single,secondary,no,202,yes,no,cellular,18,nov,1,0,0,unknown,0,0.41989008675464723
32,management,single,secondary,no,86,yes,no,cellular,21,nov,1,0,0,unknown,0,0.4198598721177684
30,blue-collar,single,secondary,no,163,yes,yes,cellular,23,jul,2,0,0,unknown,0,0.41984704879545215
25,blue-collar,single,secondary,no,-375,yes,no,cellular,14,jul,2,0,0,unknown,0,0.41984480699218907
40,admin.,single,secondary,no,208,yes,yes,cellular,11,may,2,0,0,unknown,0,0.4197646919272336
31,technician,single,secondary,no,49,yes,no,cellular,7,jul,1,0,0,unknown,0,0.41969578110105066
59,blue-collar,married,primary,no,3062,yes,no,cellular,14,aug,2,0,0,unknown,0,0.41968654264460653
55,unemployed,married,primary,no,8585,no,no,telephone,28,jan,2,0,0,unknown,0,0.4195855590346045
33,blue-collar,married,tertiary,no,870,no,yes,cellular,8,jul,3,0,0,unknown,0,0.41953542442508024
34,unemployed,married,secondary,no,428,yes,no,cellular,7,apr,2,267,3,other,1,0.4194036136045399
27,admin.,married,secondary,no,639,no,yes,cellular,14,jul,3,0,0,unknown,0,0.4193419199235503
55,services,married,secondary,no,2990,yes,no,cellular,17,apr,1,0,0,unknown,0,0.41932245372565047
34,blue-collar,married,secondary,no,855,no,yes,cellular,14,jul,3,0,0,unknown,0,0.4192287230941225
49,blue-collar,married,secondary,no,1838,yes,no,cellular,8,jul,1,0,0,unknown,0,0.4191482264472816
35,management,single,tertiary,no,-353,yes,no,cellular,16,jul,1,0,0,unknown,0,0.4191473881217746
47,technician,divorced,secondary,no,84,no,no,cellular,8,aug,2,0,0,unknown,0,0.4191189388572704
59,retired,married,primary,no,3000,no,yes,cellular,6,feb,1,0,0,unknown,0,0.41906546092558344
32,technician,married,tertiary,no,3850,yes,no,cellular,20,apr,4,0,0,unknown,0,0.41905060155401486
35,blue-collar,married,unknown,no,1084,yes,no,cellular,10,jul,1,0,0,unknown,0,0.4190403093048933
32,management,single,tertiary,no,347,yes,no,cellular,18,may,1,264,6,failure,1,0.4189991699207238
36,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,2,0,0,unknown,0,0.4189783130587464
38,technician,single,secondary,no,311,yes,no,cellular,28,may,2,0,0,unknown,0,0.4188693656957882
30,management,single,tertiary,yes,35,no,no,cellular,30,jul,4,0,0,unknown,0,0.41884005086523807
54,blue-collar,married,primary,no,2110,yes,no,cellular,16,apr,1,0,0,unknown,0,0.4188180975729123
53,housemaid,divorced,primary,no,2253,yes,no,cellular,24,jul,1,0,0,unknown,0,0.4187897547938878
36,management,divorced,tertiary,no,1406,yes,no,cellular,18,aug,4,0,0,unknown,0,0.41859117727595146
60,management,married,tertiary,no,3029,no,no,cellular,28,aug,9,0,0,unknown,0,0.4185694573237639
34,services,single,secondary,no,49,no,yes,cellular,9,jul,1,0,0,unknown,0,0.41854466420778214
50,technician,divorced,tertiary,no,1679,yes,no,cellular,24,jul,2,0,0,unknown,0,0.4184971058644414
49,services,divorced,secondary,no,579,yes,no,cellular,11,may,1,0,0,unknown,0,0.41839034343724946
41,blue-collar,married,secondary,no,1521,yes,no,cellular,8,apr,4,0,0,unknown,0,0.418350775255017
33,unemployed,single,secondary,no,559,yes,no,cellular,9,feb,6,0,0,unknown,0,0.41832191254212253
40,blue-collar,single,primary,no,-187,yes,no,cellular,5,feb,1,0,0,unknown,0,0.41825144149802596
31,technician,single,secondary,no,40,no,no,cellular,7,aug,2,0,0,unknown,0,0.4182317723209503
30,management,married,tertiary,no,6432,yes,no,cellular,5,may,6,165,5,failure,1,0.41820840995153546
23,entrepreneur,married,tertiary,no,489,no,yes,cellular,18,aug,4,0,0,unknown,0,0.4181935126824056
29,management,single,tertiary,no,21,yes,no,cellular,14,may,4,371,3,failure,1,0.41815618380481356
48,management,single,tertiary,no,460,yes,no,cellular,3,feb,3,264,2,other,1,0.41810040091518536
45,technician,married,secondary,no,1477,yes,no,cellular,8,jul,1,0,0,unknown,0,0.4180626273110668
40,management,single,tertiary,no,171,no,no,cellular,19,aug,3,0,0,unknown,0,0.418060777201528
32,technician,single,secondary,no,12,no,no,cellular,7,aug,2,0,0,unknown,0,0.4180337212128521
50,admin.,single,primary,no,1367,no,no,telephone,30,jul,2,0,0,unknown,0,0.4180205951559989
27,admin.,married,secondary,no,941,yes,no,cellular,11,jul,1,0,0,unknown,0,0.4179713481491632
31,blue-collar,single,primary,no,817,yes,no,cellular,17,apr,1,0,0,unknown,0,0.41792837248538744
52,entrepreneur,married,secondary,no,330,no,yes,cellular,4,feb,1,0,0,unknown,0,0.41791307341138706
37,unemployed,married,secondary,no,86,no,no,cellular,29,jan,1,0,0,unknown,0,0.41789058851470673
32,admin.,married,secondary,no,0,yes,no,cellular,30,apr,2,0,0,unknown,0,0.4178102720179202
36,management,married,tertiary,no,139,yes,no,cellular,20,apr,1,0,0,unknown,0,0.4177799549359531
37,management,divorced,tertiary,no,-42,yes,no,cellular,14,may,2,0,0,unknown,0,0.4177754235765403
28,technician,married,secondary,no,7102,yes,no,cellular,20,apr,3,325,9,failure,1,0.41773601628110585
43,management,married,unknown,no,595,no,no,telephone,28,jan,1,0,0,unknown,0,0.417545641191758
25,student,single,secondary,no,1765,yes,no,telephone,14,apr,3,326,2,failure,1,0.41751981909450075
58,retired,divorced,secondary,no,439,no,yes,cellular,10,jul,2,0,0,unknown,0,0.4175115818355571
55,management,single,tertiary,no,430,no,no,cellular,29,aug,4,0,0,unknown,0,0.41750333529267514
43,self-employed,married,primary,yes,385,no,no,cellular,6,aug,2,0,0,unknown,0,0.41747278624996725
43,services,single,secondary,no,0,yes,no,cellular,14,may,4,0,0,unknown,0,0.41747229487723136
30,admin.,married,secondary,no,3750,yes,no,cellular,20,nov,1,0,0,unknown,0,0.4174554723847017
43,admin.,divorced,secondary,no,587,yes,no,cellular,17,jul,1,0,0,unknown,0,0.4173700581158236
45,unknown,married,unknown,no,356,no,no,cellular,11,aug,2,0,0,unknown,0,0.4173542578524919
52,technician,divorced,secondary,no,106,no,no,cellular,12,aug,4,0,0,unknown,0,0.41732483989471836
39,unemployed,married,secondary,no,1309,yes,no,cellular,4,feb,2,0,0,unknown,0,0.41731289786832393
43,admin.,single,secondary,no,375,no,yes,cellular,5,feb,2,199,4,failure,1,0.4172683012113201
27,entrepreneur,single,secondary,no,2,yes,no,cellular,17,jul,1,0,0,unknown,0,0.4172006287618131
41,entrepreneur,married,secondary,no,1249,yes,no,cellular,9,jul,1,0,0,unknown,0,0.41719826297936663
56,management,married,tertiary,no,2366,yes,yes,cellular,3,feb,2,188,4,failure,1,0.41713563692099426
39,admin.,divorced,secondary,no,7,yes,no,cellular,2,feb,1,0,0,unknown,0,0.41709515609239844
35,unknown,married,primary,no,4144,no,no,cellular,21,aug,3,0,0,unknown,0,0.4170834759280485
46,admin.,divorced,secondary,no,0,yes,no,cellular,2,feb,1,0,0,unknown,0,0.4170661811119365
41,management,divorced,tertiary,no,846,no,yes,cellular,23,jul,3,0,0,unknown,0,0.4169733735945204
43,management,single,secondary,no,469,yes,no,cellular,17,nov,4,0,0,unknown,0,0.4169657231901499
33,technician,divorced,secondary,no,751,yes,no,cellular,18,nov,1,0,0,unknown,0,0.41683628683066404
58,management,married,tertiary,no,3948,no,yes,cellular,13,aug,1,0,0,unknown,0,0.4167763497495324
34,blue-collar,divorced,primary,no,172,yes,no,cellular,17,apr,1,0,0,unknown,0,0.4167360519655766
58,retired,married,primary,no,745,yes,no,cellular,20,apr,1,0,0,unknown,0,0.4166285538260454
59,retired,married,primary,no,2568,no,no,cellular,20,aug,5,0,0,unknown,0,0.4166243509321076
43,blue-collar,married,primary,no,548,no,no,cellular,30,jul,9,0,0,unknown,0,0.4166033085316888
30,student,single,primary,no,1527,no,no,telephone,22,apr,7,0,0,unknown,0,0.4164963019488197
58,management,married,tertiary,no,1271,yes,no,cellular,28,jan,1,0,0,unknown,0,0.416482034445545
27,blue-collar,single,secondary,no,1,yes,no,cellular,18,jul,2,0,0,unknown,0,0.4163926050397577
32,blue-collar,married,primary,no,187,no,no,cellular,20,nov,1,134,1,failure,1,0.4163519992285616
30,technician,single,secondary,no,13,no,no,cellular,21,aug,1,0,0,unknown,0,0.41614019818489467
55,entrepreneur,married,tertiary,no,78,no,no,cellular,18,nov,2,0,0,unknown,0,0.4160870722639685
57,retired,married,secondary,no,2774,no,no,cellular,18,aug,6,0,0,unknown,0,0.4158951771871768
45,blue-collar,married,unknown,no,0,no,no,cellular,4,aug,1,0,0,unknown,0,0.41583741752246584
35,blue-collar,married,secondary,no,2737,yes,no,cellular,13,may,3,0,0,unknown,0,0.41582843907224737
25,blue-collar,single,secondary,no,0,no,no,telephone,8,jul,1,0,0,unknown,0,0.41582772723465644
41,admin.,married,secondary,no,158,yes,no,cellular,13,may,1,50,2,failure,1,0.41578025294762616
38,services,married,secondary,no,968,yes,no,cellular,6,apr,1,0,0,unknown,0,0.4157389000659958
26,admin.,single,secondary,no,321,yes,no,cellular,22,jul,7,0,0,unknown,0,0.41566383674849455
39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,1,0,0,unknown,0,0.4156344263016819
41,admin.,single,tertiary,no,873,yes,no,cellular,9,feb,9,0,0,unknown,0,0.41555552142682667
37,admin.,divorced,unknown,no,471,yes,no,cellular,18,may,1,0,0,unknown,0,0.41553424424960356
27,technician,married,secondary,no,2460,yes,no,cellular,15,may,2,0,0,unknown,0,0.41546377021740727
46,self-employed,married,unknown,no,-257,no,no,cellular,21,nov,1,189,2,failure,1,0.41542347598909535
27,technician,single,tertiary,no,372,yes,yes,cellular,25,jul,2,0,0,unknown,0,0.41539339741548487
34,blue-collar,single,secondary,no,0,yes,no,cellular,10,jul,1,0,0,unknown,0,0.41535718366729724
44,blue-collar,single,secondary,no,276,yes,no,unknown,29,jun,1,411,6,failure,1,0.4152830714272992
34,technician,single,secondary,no,318,no,yes,cellular,25,jul,5,0,0,unknown,0,0.4152552442296692
32,self-employed,divorced,primary,no,0,yes,no,cellular,17,apr,2,0,0,unknown,0,0.4152427671193758
